-0.25,90,90
0.005,90,90
0.01,135.00,90.91
0.01,135.00,90.89
0.02,135.00,90.89
0.02,135.00,90.92
0.03,135.00,90.52
0.03,135.00,91.14
0.04,135.00,90.42
0.04,135.00,90.23
0.05,135.00,90.24
0.05,135.00,90.20
0.06,135.00,89.95
0.06,135.00,90.33
0.07,135.00,89.71
0.07,135.00,90.27
0.08,135.00,90.31
0.09,135.00,90.32
0.09,135.00,89.92
0.10,135.00,90.07
0.10,135.00,89.89
0.11,135.00,89.38
0.11,135.00,89.65
0.12,135.00,89.26
0.13,135.00,89.43
0.13,135.00,89.16
0.14,135.00,89.14
0.14,135.00,88.95
0.15,135.00,89.05
0.15,135.00,88.98
0.16,135.00,88.63
0.16,135.00,88.75
0.17,135.00,88.74
0.17,135.00,88.58
0.18,135.00,88.64
0.18,135.00,88.84
0.19,135.00,88.68
0.19,135.00,88.45
0.20,135.00,88.63
0.20,135.00,88.63
0.21,135.00,88.78
0.21,135.00,88.69
0.22,135.00,88.73
0.22,135.00,88.29
0.23,135.00,88.77
0.23,135.00,88.29
0.24,135.00,88.55
0.24,135.00,88.63
0.25,135.00,88.56
0.26,135.00,88.81
0.26,135.00,88.28
0.27,135.00,89.18
0.27,135.00,88.30
0.28,135.00,88.24
0.28,135.00,87.93
0.29,135.00,87.93
0.29,135.00,88.18
0.30,135.00,88.31
0.30,135.00,88.44
0.31,135.00,89.06
0.31,135.00,88.82
0.32,135.00,89.10
0.32,135.00,89.06
0.33,135.00,89.20
0.33,135.00,89.24
0.34,135.00,89.56
0.34,135.00,89.33
0.35,135.00,89.48
0.35,135.00,89.56
0.36,135.00,89.96
0.36,135.00,90.25
0.37,135.00,90.12
0.37,135.00,90.44
0.38,135.00,90.68
0.39,135.00,90.91
0.39,135.00,91.44
0.40,135.00,91.66
0.40,135.00,91.70
0.41,135.00,91.93
0.41,135.00,92.27
0.42,135.00,92.55
0.42,135.00,93.21
0.43,135.00,93.47
0.44,135.00,94.04
0.44,135.00,94.68
0.45,135.00,94.76
0.45,135.00,95.35
0.45,135.00,96.00
0.46,135.00,96.29
0.47,135.00,96.16
0.47,135.00,97.80
0.48,135.00,98.46
0.48,135.00,98.28
0.49,135.00,98.77
0.49,135.00,98.95
0.50,135.00,98.97
0.50,135.00,99.25
0.51,135.00,99.22
0.52,135.00,100.99
0.52,135.00,100.86
0.53,135.00,101.63
0.53,135.00,101.59
0.54,135.00,102.69
0.54,135.00,102.54
0.55,135.00,103.48
0.55,135.00,104.07
0.56,135.00,104.40
0.56,135.00,104.60
0.57,135.00,104.89
0.57,135.00,105.64
0.58,135.00,105.78
0.58,135.00,106.32
0.59,135.00,106.68
0.60,135.00,106.85
0.60,135.00,107.72
0.61,135.00,107.29
0.61,135.00,108.10
0.61,135.00,108.49
0.62,135.00,108.35
0.63,135.00,108.86
0.63,135.00,109.52
0.64,135.00,109.87
0.64,135.00,110.27
0.65,135.00,111.24
0.65,135.00,111.15
0.66,135.00,111.77
0.66,135.00,112.64
0.67,135.00,113.06
0.67,135.00,113.09
0.68,135.00,113.67
0.69,135.00,114.75
0.69,135.00,115.26
0.70,135.00,115.83
0.70,135.00,116.17
0.70,135.00,117.00
0.71,135.00,117.79
0.71,135.00,117.60
0.72,135.00,117.92
0.73,135.00,118.79
0.73,135.00,119.08
0.74,135.00,119.70
0.74,135.00,119.66
0.75,135.00,120.73
0.75,135.00,120.81
0.76,135.00,120.92
0.76,135.00,121.27
0.77,135.00,121.80
0.77,135.00,122.69
0.78,135.00,122.02
0.78,135.00,122.30
0.79,135.00,122.99
0.79,135.00,123.48
0.80,135.00,123.85
0.80,135.00,123.93
0.81,135.00,125.10
0.81,135.00,125.33
0.82,135.00,125.41
0.82,135.00,126.54
0.83,135.00,126.64
0.83,135.00,126.94
0.84,135.00,127.81
0.84,135.00,127.73
0.85,135.00,128.43
0.85,135.00,128.72
0.86,135.00,129.35
0.86,135.00,129.54
0.87,135.00,129.37
0.87,135.00,129.83
0.88,135.00,130.49
0.88,135.00,130.81
0.89,135.00,131.09
0.90,135.00,131.37
0.90,135.00,132.42
0.91,135.00,132.34
0.91,135.00,132.96
0.92,135.00,133.71
0.92,135.00,133.75
0.93,135.00,134.09
0.93,135.00,134.35
0.94,135.00,135.11
0.94,135.00,135.71
0.95,135.00,136.14
0.95,135.00,136.45
0.96,135.00,137.11
0.96,135.00,137.42
0.97,135.00,138.20
0.98,135.00,138.15
0.98,135.00,139.13
0.98,135.00,140.03
0.99,135.00,140.16
1.00,135.00,140.46
1.00,135.00,141.30
1.00,135.00,141.80
1.01,135.00,142.45
1.01,135.00,141.88
1.02,135.00,142.51
1.03,135.00,143.00
1.03,135.00,143.62
1.04,135.00,144.05
1.04,135.00,144.31
1.05,135.00,144.68
1.05,135.00,144.71
1.06,135.00,145.15
1.06,135.00,145.73
1.07,135.00,145.93
1.07,135.00,146.50
1.08,135.00,146.74
1.08,135.00,146.89
1.09,135.00,147.11
1.09,135.00,147.34
1.10,135.00,147.89
1.10,135.00,148.11
1.11,135.00,148.51
1.11,135.00,148.96
1.12,135.00,149.06
1.12,135.00,149.09
1.13,135.00,149.68
1.13,135.00,149.81
1.14,135.00,150.42
1.14,135.00,150.57
1.15,135.00,150.98
1.16,135.00,151.02
1.16,135.00,151.23
1.17,135.00,151.41
1.17,135.00,151.51
1.18,135.00,151.84
1.18,135.00,152.17
1.19,135.00,151.99
1.19,135.00,152.26
1.20,135.00,152.33
1.20,135.00,152.10
1.21,135.00,152.28
1.21,135.00,152.16
1.22,135.00,153.18
1.22,135.00,153.25
1.23,135.00,152.92
1.23,135.00,153.18
1.24,135.00,153.06
1.24,135.00,153.37
1.25,135.00,153.78
1.25,135.00,153.87
1.26,135.00,153.90
1.26,135.00,153.75
1.27,135.00,154.03
1.27,135.00,154.47
1.28,135.00,154.23
1.28,135.00,154.48
1.29,135.00,154.62
1.29,135.00,154.68
1.30,135.00,154.46
1.30,135.00,154.49
1.31,135.00,154.68
1.32,135.00,154.74
1.32,135.00,154.75
1.33,135.00,154.79
1.33,135.00,154.71
1.34,135.00,154.85
1.34,135.00,154.79
1.35,135.00,154.52
1.35,135.00,154.54
1.36,135.00,154.83
1.36,135.00,154.58
1.37,135.00,154.31
1.37,135.00,154.39
1.38,135.00,154.19
1.38,135.00,153.94
1.39,135.00,153.96
1.39,135.00,153.81
1.40,135.00,153.80
1.41,135.00,153.86
1.41,135.00,153.73
1.42,135.00,153.71
1.42,135.00,153.56
1.43,135.00,153.74
1.43,135.00,153.91
1.44,135.00,153.52
1.44,135.00,153.59
1.45,135.00,153.15
1.45,135.00,153.00
1.46,135.00,153.07
1.46,135.00,152.44
1.47,135.00,152.44
1.47,135.00,152.78
1.48,135.00,152.29
1.48,135.00,152.36
1.49,135.00,152.09
1.49,135.00,151.94
1.50,135.00,151.97
1.50,135.00,151.90
1.51,135.00,151.72
1.51,135.00,151.36
1.52,135.00,151.32
1.52,135.00,150.97
1.53,135.00,150.72
1.53,135.00,150.53
1.54,135.00,150.21
1.55,135.00,149.53
1.55,135.00,149.17
1.56,135.00,148.96
1.56,135.00,148.77
1.57,135.00,148.25
1.57,135.00,147.87
1.58,135.00,147.60
1.58,135.00,147.42
1.59,135.00,147.36
1.59,135.00,147.23
1.60,135.00,146.96
1.60,135.00,146.66
1.61,135.00,146.48
1.61,135.00,146.05
1.62,135.00,145.87
1.62,135.00,145.72
1.63,135.00,145.04
1.63,135.00,144.78
1.64,135.00,144.88
1.64,135.00,144.65
1.65,135.00,144.46
1.65,135.00,144.29
1.66,135.00,143.95
1.66,135.00,144.17
1.67,135.00,143.67
1.67,135.00,143.32
1.68,135.00,143.32
1.68,135.00,142.66
1.69,135.00,142.91
1.69,135.00,142.23
1.70,135.00,141.44
1.71,135.00,141.18
1.71,135.00,140.97
1.72,135.00,140.32
1.72,135.00,140.26
1.73,135.00,140.35
1.73,135.00,139.99
1.74,135.00,139.54
1.74,135.00,139.18
1.75,135.00,139.05
1.75,135.00,138.71
1.76,135.00,138.41
1.76,135.00,138.08
1.77,135.00,137.40
1.77,135.00,137.71
1.78,135.00,137.24
1.78,135.00,137.20
1.79,135.00,137.11
1.79,135.00,136.88
1.80,135.00,136.37
1.80,135.00,136.21
1.81,135.00,136.11
1.81,135.00,135.68
1.82,135.00,135.61
1.82,135.00,135.03
1.83,135.00,134.45
1.83,135.00,134.13
1.84,135.00,134.01
1.84,135.00,133.21
1.85,135.00,132.73
1.85,135.00,132.38
1.86,135.00,131.82
1.86,135.00,131.90
1.87,135.00,131.66
1.87,135.00,130.90
1.88,135.00,130.40
1.88,135.00,129.73
1.89,135.00,130.06
1.89,135.00,128.83
1.90,135.00,128.63
1.90,135.00,128.73
1.91,135.00,128.23
1.91,135.00,128.17
1.92,135.00,128.40
1.92,135.00,127.47
1.93,135.00,126.76
1.93,135.00,126.07
1.94,135.00,126.37
1.95,135.00,125.97
1.95,135.00,126.04
1.96,135.00,126.11
1.96,135.00,125.63
1.97,135.00,125.54
1.97,135.00,125.88
1.98,135.00,125.41
1.98,135.00,125.59
1.99,135.00,125.25
1.99,135.00,125.07
2.00,135.00,124.17
2.00,135.00,124.34
2.01,135.00,124.04
2.02,135.00,123.89
2.02,135.00,123.83
2.03,135.00,123.59
2.03,135.00,123.32
2.04,135.00,123.46
2.04,135.00,122.66
2.05,135.00,122.47
2.05,135.00,122.57
2.06,135.00,122.33
2.06,135.00,122.37
2.07,135.00,121.66
2.07,135.00,121.21
2.08,135.00,121.68
2.08,135.00,121.99
2.09,135.00,121.80
2.09,135.00,121.53
2.10,135.00,121.88
2.10,135.00,122.19
2.11,135.00,121.89
2.11,135.00,122.21
2.12,135.00,122.08
2.12,135.00,121.60
2.13,135.00,121.72
2.13,135.00,121.67
2.14,135.00,121.92
2.14,135.00,121.84
2.15,135.00,121.98
2.15,135.00,121.74
2.16,135.00,121.56
2.16,135.00,121.76
2.17,135.00,121.10
2.17,135.00,121.50
2.18,135.00,121.55
2.19,135.00,121.46
2.19,135.00,120.98
2.20,135.00,121.79
2.20,135.00,121.67
2.21,135.00,121.51
2.21,135.00,121.17
2.22,135.00,121.10
2.22,135.00,120.65
2.23,135.00,121.02
2.23,135.00,121.10
2.24,135.00,120.88
2.24,135.00,121.39
2.25,135.00,121.60
2.25,135.00,121.54
2.26,135.00,121.58
2.26,135.00,121.23
2.27,135.00,121.86
2.27,135.00,122.10
2.28,135.00,121.73
2.28,135.00,121.52
2.29,135.00,121.84
2.29,135.00,121.44
2.30,135.00,121.47
2.31,135.00,121.11
2.31,135.00,121.24
2.32,135.00,121.33
2.32,135.00,121.74
2.33,135.00,121.36
2.33,135.00,121.53
2.34,135.00,121.92
2.34,135.00,122.28
2.35,135.00,122.45
